Webster County,Iowa,1943542
Winnebago County,Iowa,429233
Winneshiek County,Iowa,993714
Woodbury County,Iowa,5082484
Worth County,Iowa,288342
Wright County,Iowa,620011
Allen County,Kansas,553037
Anderson County,Kansas,305472
Atchison County,Kansas,679299
Barber County,Kansas,183228
Barton County,Kansas,1240269
Bourbon County,Kansas,583999
Brown County,Kansas,525471
Butler County,Kansas,2457347
Chase County,Kansas,132958
Chautauqua County,Kansas,70596
Cherokee County,Kansas,824817
Cheyenne County,Kansas,124999
Clark County,Kansas,191010
Clay County,Kansas,282660
Cloud County,Kansas,394082
Coffey County,Kansas,868594
Comanche County,Kansas,52127
Cowley County,Kansas,1238085
Crawford County,Kansas,1656751
Decatur County,Kansas,139254
Dickinson County,Kansas,614124
Doniphan County,Kansas,271990
Douglas County,Kansas,5005574
Edwards County,Kansas,166042
Elk County,Kansas,76435
Ellis County,Kansas,1584182
Ellsworth County,Kansas,275056
Finney County,Kansas,2157260
Ford County,Kansas,2270057
Franklin County,Kansas,873124
Geary County,Kansas,2938556
Gove County,Kansas,162635
Graham County,Kansas,124421
Grant County,Kansas,479229
Gray County,Kansas,599549
Greeley County,Kansas,144287
Greenwood County,Kansas,153365
Hamilton County,Kansas,241877
Harper County,Kansas,275111
Harvey County,Kansas,1286862
Haskell County,Kansas,338451
Hodgeman County,Kansas,117562
Jackson County,Kansas,364464
Jefferson County,Kansas,432713
Jewell County,Kansas,109668
Johnson County,Kansas,49871351
Kearny County,Kansas,204884
Kingman County,Kansas,351274
Kiowa County,Kansas,134045
Labette County,Kansas,816291
Lane County,Kansas,114129
Leavenworth County,Kansas,2908926
Lincoln County,Kansas,130992
Linn County,Kansas,518377
Logan County,Kansas,152680
Lyon County,Kansas,1408723
McPherson County,Kansas,1954320
Marion County,Kansas,391896
Marshall County,Kansas,541469
Meade County,Kansas,230998
Miami County,Kansas,984300
Mitchell County,Kansas,490084
Montgomery County,Kansas,1703625
Morris County,Kansas,189918
Morton County,Kansas,136217
Nemaha County,Kansas,501394
Neosho County,Kansas,563366
Ness County,Kansas,178493
Norton County,Kansas,247487
Osage County,Kansas,321153
Osborne County,Kansas,170921
Ottawa County,Kansas,121982
Pawnee County,Kansas,274376
Phillips County,Kansas,327233
Pottawatomie County,Kansas,1226554
Pratt County,Kansas,566437
Rawlins County,Kansas,138412
Reno County,Kansas,2568355
